NIE,G1-MAT1,G1-MAT2,G1-MAT3,G1-MAT4,G1-MAT5,G1-MAT6,G1-MAT7,G1-MAT8,G1-MAT9,G1-MAT10,G1-MAT11,G1-MAT12,G1-MAT13,G1-MAT14,G1-MAT15,G1-MAT16,G1-MAT17,G1-MAT18,G1-MAT19,G1-MAT20,G1-MAT21,G1-MAT22,G1-MAT23,G1-MAT24,G1-MAT25,G2-MAT26,G2-MAT27,G2-MAT28,G2-MAT29,G2-MAT30
10293232,A,A,C,C,A,C,C,A,A,B,A,A,A,B,C,A,C,A,A,A,A,C,B,B,B,C,C,C,C,A
10325082,B,C,A,B,A,B,A,A,A,A,C,A,B,B,A,A,B,C,B,A,A,B,C,B,C,A,A,A,A,A
10282169,A,B,C,C,B,B,B,B,B,A,B,A,B,B,C,B,B,B,B,B,A,B,A,A,C,C,B,A,A,B
10403345,B,B,A,C,B,C,A,C,A,C,A,B,C,B,C,B,B,A,B,B,A,B,A,A,C,C,B,C,A,B
10081531,B,C,A,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,C,A,C,C,A,B,B,B
10403365,B,A,A,A,B,B,C,A,A,A,A,B,B,C,C,B,B,B,C,B,A,B,C,B,C,C,C,A,B,A
10307165,B,C,A,C,B,B,C,A,A,A,B,A,B,C,C,B,B,A,C,A,A,B,C,A,C,C,C,A,B,A
10412931,B,C,C,C,B,B,C,A,A,A,A,A,B,C,C,B,B,C,C,C,A,B,B,B,C,C,A,A,B,B
10287515,B,C,A,C,B,B,C,A,A,A,A,C,B,C,C,B,B,C,C,A,A,B,A,B,C,B,C,A,B,A
10293258,B,B,A,B,A,C,C,A,A,A,B,A,C,C,C,B,B,B,C,B,A,B,A,C,B,C,C,B,A,C
10058299,B,C,C,B,B,A,A,C,A,B,A,C,C,C,C,C,B,C,B,C,C,C,B,C,C,C,C,C,A,C
10141200,A,A,A,C,A,C,A,A,A,A,A,B,A,B,A,A,B,C,A,A,A,A,A,A,A,B,A,A,C,A
10461554,A,B,B,C,C,C,C,C,B,C,A,B,A,B,C,C,B,C,A,C,C,B,C,B,C,C,B,C,A,C
10404115,A,B,B,C,B,A,A,B,A,B,A,A,A,B,C,B,B,C,A,B,A,A,A,A,C,C,A,A,B,A
10195525,B,C,C,C,C,C,C,A,A,C,C,B,A,A,B,C,B,B,C,C,B,B,B,B,B,C,C,C,C,A
10227633,A,C,A,B,A,C,A,B,A,A,B,B,B,B,C,B,A,B,C,A,B,A,C,B,C,C,B,A,B,A
10534005,C,C,A,C,A,B,B,A,A,C,A,A,B,B,C,B,B,C,A,A,A,A,B,C,B,A,B,A,B,A
10227659,B,A,A,C,B,C,C,A,A,A,B,A,B,B,C,B,B,B,A,A,B,C,A,A,C,C,C,A,B,C
20344735,A,A,A,C,C,A,B,A,A,A,A,B,B,B,C,B,C,B,C,A,A,B,B,B,C,C,C,A,B,A
10005545,C,C,B,B,C,B,B,C,A,C,A,C,B,C,B,B,C,A,A,A,A,C,B,B,A,C,A,C,C,A
10347723,B,A,A,A,C,C,A,A,A,A,C,A,A,C,C,B,B,C,C,B,A,B,A,C,A,A,C,C,B,A
10347752,A,B,A,B,A,C,A,A,A,A,A,A,A,B,C,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A
10347772,B,C,A,C,B,B,B,A,A,A,B,A,B,C,C,B,A,C,B,A,A,B,A,B,C,C,C,A,B,A
10227704,B,C,A,C,B,B,A,A,A,A,A,A,B,C,C,B,B,A,C,C,A,B,C,B,C,A,A,A,B,B
10227664,B,C,B,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,B,C,B,A,A,B,C,C,A,B,B
10227742,A,A,B,C,A,B,A,C,A,B,A,B,B,B,C,B,B,C,A,A,A,A,B,B,B,C,A,A,A,A
10097849,B,C,A,B,C,B,B,C,A,B,A,A,B,B,C,C,B,B,B,B,A,C,A,A,C,C,A,B,B,B
10108831,A,B,A,A,A,C,C,C,A,A,A,B,C,A,C,B,B,C,A,C,B,A,A,B,C,A,C,A,B,A
10108491,B,C,A,A,B,B,A,B,A,A,A,B,B,A,C,C,B,C,C,A,A,A,A,A,C,C,C,A,B,C
10309460,B,C,A,A,B,B,A,A,A,A,A,A,B,C,C,B,B,C,C,A,A,B,A,A,C,B,A,C,B,B
10330208,A,B,B,A,B,B,B,A,B,B,B,B,A,B,C,B,A,C,B,C,C,A,C,A,B,A,B,B,B,B
10347959,C,A,C,C,B,B,B,B,A,A,B,B,B,A,C,B,A,C,C,A,A,B,A,A,A,C,C,A,B,C
10330526,A,C,B,A,C,B,B,B,A,B,C,C,C,B,B,C,B,B,B,A,C,C,A,B,B,B,B,C,B,A
10227601,B,C,A,A,A,B,C,A,A,A,B,A,B,A,C,B,B,C,C,B,A,B,B,A,C,C,C,C,B,B
10109424,B,B,B,A,B,B,A,A,A,B,B,A,A,A,A,A,B,B,B,A,B,A,B,B,A,B,A,C,C,B
10507158,B,C,A,C,C,B,A,A,A,A,B,A,B,C,C,B,B,C,C,A,A,B,A,B,C,B,C,A,B,A
10329586,B,B,C,A,B,A,A,B,A,B,B,C,B,B,B,A,B,B,B,C,A,B,B,C,A,B,B,A,B,C
10227700,B,B,B,A,A,A,B,B,A,A,A,A,C,C,C,A,B,A,A,A,B,B,A,C,C,C,B,C,B,A
10472499,B,C,B,B,B,C,B,A,A,A,B,A,A,A,C,B,C,C,C,B,A,B,A,B,A,C,C,A,B,A
10330511,B,A,A,A,B,B,C,A,A,A,A,A,B,C,C,B,B,C,C,B,A,B,C,A,A,C,B,A,B,A
10347989,B,A,A,C,A,B,C,A,A,C,C,A,B,B,C,B,B,C,A,A,C,B,A,C,C,C,C,C,B,A
10367701,B,C,A,C,C,B,C,A,A,A,B,A,B,A,C,B,C,C,B,B,A,B,C,A,B,C,C,A,B,B
10483835,A,B,A,A,A,A,C,A,A,A,A,A,B,B,C,B,C,B,A,C,C,B,A,A,A,C,C,A,C,A
10314687,B,C,A,A,A,A,C,A,A,C,B,A,B,A,C,B,B,A,A,A,A,B,A,A,A,A,B,B,B,A
10227663,B,B,A,A,B,A,B,A,A,C,A,A,B,B,C,C,B,A,C,B,C,B,C,A,C,A,B,A,B,C
10300912,B,A,A,A,A,C,B,A,A,B,A,A,A,C,C,A,A,A,A,B,A,A,A,B,A,A,A,C,B,A
10366723,B,C,A,A,C,B,B,B,A,B,A,A,A,A,C,B,C,C,B,C,A,C,A,A,C,B,C,C,A,B
10347537,B,C,A,A,B,C,A,A,A,C,A,A,B,C,C,B,B,C,C,A,A,B,B,B,C,B,B,C,B,C
10074130,A,C,A,C,A,B,B,A,A,A,A,A,B,A,C,B,B,B,A,B,A,B,A,A,A,A,A,A,A,B
10323828,B,C,C,C,B,B,A,A,A,A,A,A,B,B,C,B,B,C,C,B,A,B,A,A,B,A,A,A,B,B
10312692,C,A,B,B,A,C,C,A,A,A,B,A,B,A,C,C,B,A,B,B,B,B,A,B,A,A,B,A,B,A
10227608,B,A,C,A,B,B,B,A,A,C,B,C,B,B,C,C,B,A,B,A,A,B,A,A,C,C,C,A,B,B
10300612,B,A,C,C,B,B,B,A,A,A,A,A,B,B,C,B,B,C,A,A,B,B,A,A,C,B,C,C,B,B
10069906,B,C,A,C,B,B,A,B,B,A,B,B,A,C,C,B,B,C,B,C,A,B,A,A,A,B,A,B,A,B
10227488,B,B,A,B,B,C,C,C,B,A,A,C,C,B,C,B,B,C,A,B,B,B,C,B,C,A,A,B,C,B
20337833,B,B,A,A,A,B,C,B,A,A,A,A,B,C,C,B,B,C,C,A,A,B,A,B,C,C,B,A,B,A
10509590,C,B,B,B,B,C,B,C,B,A,A,B,B,C,C,C,A,B,B,B,C,B,B,B,A,C,B,B,B,C
10314723,A,B,A,C,A,B,C,A,A,C,B,A,A,C,C,C,B,C,C,B,A,B,C,C,C,C,B,A,B,B
10486249,B,C,A,C,B,A,A,B,A,A,A,A,B,C,C,B,B,C,C,A,A,B,C,B,B,C,A,A,B,A
10049068,B,C,B,A,C,C,C,A,A,B,A,C,B,A,C,B,B,C,C,A,A,B,B,B,C,A,B,A,B,B
10365980,B,C,C,A,B,A,A,A,A,A,A,C,B,B,A,B,B,A,B,A,B,B,A,A,B,B,C,A,A,A
10109304,B,C,C,C,B,B,B,A,A,C,A,A,B,B,C,B,B,C,C,A,B,A,A,B,B,C,C,C,B,A
10317685,B,C,A,B,B,B,C,A,A,A,A,B,A,B,C,B,B,B,C,A,B,B,A,B,A,B,B,B,B,B
10347977,B,C,A,C,C,B,C,A,A,A,B,B,B,B,C,B,B,C,C,C,A,B,C,A,C,C,A,A,B,B
10140829,B,C,A,C,B,B,C,A,A,A,B,C,B,C,C,B,B,C,C,A,A,B,C,A,C,C,C,A,B,A
10211434,B,A,A,C,B,B,A,A,A,A,C,A,B,B,C,B,B,C,C,B,A,B,B,C,A,A,C,A,A,C
10362855,A,A,A,A,A,C,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,A,A,A,A,A
10509525,B,B,B,B,C,C,A,C,A,C,C,B,C,C,C,C,A,C,A,C,A,B,A,B,A,C,B,B,B,B
10227629,B,C,A,C,B,B,B,A,A,A,C,A,A,A,C,B,B,C,C,C,A,B,B,A,B,C,C,A,B,B
10224083,B,A,A,A,B,B,C,A,A,B,B,B,B,B,C,B,B,B,A,A,A,B,C,B,B,C,C,A,B,B
10312867,B,A,B,C,B,A,B,B,A,A,A,A,C,B,C,B,C,C,A,B,A,A,C,A,A,B,A,A,B,B
10314897,B,C,A,C,B,A,B,A,A,B,B,B,A,C,C,B,B,C,C,A,A,B,B,A,A,C,A,B,A,A
10484652,B,A,C,A,B,B,A,A,A,A,B,A,B,C,C,B,B,C,C,A,A,B,B,C,C,C,C,B,B,B
10227565,A,A,A,B,A,C,B,B,A,A,A,A,B,B,C,B,A,A,C,C,B,B,C,C,C,C,A,C,A,A
10589143,B,C,B,C,B,B,C,A,A,C,A,A,B,A,C,B,B,C,B,A,A,B,A,C,C,C,C,C,B,A
10324212,A,A,A,B,C,C,A,A,B,B,A,A,C,A,C,A,B,B,A,C,A,C,C,A,A,A,A,C,A,A
10088997,C,B,B,C,B,A,B,A,A,C,B,A,A,C,C,C,B,C,B,B,A,C,C,B,B,A,B,A,A,C
10627282,B,B,B,B,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,C,A,B,A,A,A,A,C,A,B,B
10326679,B,C,C,C,B,B,C,A,A,A,B,C,B,C,C,B,B,C,C,B,A,B,A,B,C,A,C,B,B,B
10227640,A,C,B,B,B,B,A,B,A,C,A,A,A,A,C,B,B,A,A,A,A,B,A,A,A,B,A,B,A,A
10324250,B,C,C,A,A,C,C,A,A,B,A,A,B,B,C,B,B,C,C,C,A,B,A,A,B,C,C,C,B,B
10501372,A,C,A,A,A,C,A,A,A,B,A,C,B,B,C,C,C,A,A,A,B,B,B,A,A,C,A,B,A,A
10314680,B,A,B,C,B,B,C,A,A,A,A,A,B,C,C,B,B,C,C,B,C,B,A,A,C,C,C,A,B,B
10227588,B,A,A,C,B,A,A,A,B,A,A,B,B,A,C,B,B,C,A,A,A,B,B,B,C,B,C,C,B,B
10211154,B,C,A,A,B,B,C,A,A,A,B,A,B,C,C,B,B,A,C,B,A,B,A,A,C,B,C,A,B,A
10529718,B,B,B,A,B,B,B,A,A,C,A,A,B,A,C,B,C,B,C,A,B,A,C,A,C,C,B,B,A,B
10211415,B,C,C,C,B,B,C,B,A,A,A,A,B,C,C,B,B,C,C,A,A,B,A,A,A,C,C,A,B,B
10314701,C,B,B,A,C,B,B,A,A,C,C,A,B,C,C,B,B,C,C,B,A,B,B,B,B,C,A,A,B,C
10384910,B,B,B,B,B,B,A,A,B,B,B,B,B,A,B,C,B,C,A,C,C,B,B,A,C,C,B,A,C,C
10211445,B,A,C,C,B,B,C,A,A,B,B,A,B,C,C,B,B,C,C,B,A,B,A,B,C,B,A,B,B,B
10211448,B,B,A,A,B,B,A,A,A,A,B,C,B,B,C,B,B,C,C,B,A,B,C,A,C,C,C,A,B,A
10177869,A,A,B,A,A,A,A,A,A,B,A,B,B,A,C,B,B,B,C,A,A,B,A,B,C,A,B,A,B,C
10227558,B,C,A,A,B,B,C,A,A,B,B,B,B,B,C,C,B,C,C,A,A,B,A,A,C,B,B,C,B,A
10469787,B,C,A,A,C,A,B,A,A,C,B,A,B,B,C,B,B,C,B,A,A,A,A,A,B,B,B,A,B,A
10515947,B,A,A,A,C,B,C,A,A,C,B,A,B,B,C,B,B,C,A,C,B,B,C,B,C,B,C,A,A,B
10478542,C,C,C,A,B,B,A,A,A,A,A,A,B,B,C,B,B,C,C,B,A,B,B,B,B,C,A,B,C,A
10491365,B,A,B,C,B,A,A,A,A,A,A,C,A,C,C,A,B,A,A,A,A,B,B,A,A,B,A,C,A,B
10386697,C,B,C,C,C,B,A,A,A,C,A,B,B,A,C,B,C,B,A,A,A,C,A,A,A,C,B,C,B,A
10170496,B,B,B,C,A,A,A,B,B,A,B,B,C,A,A,B,C,C,C,A,B,C,A,B,A,A,A,C,A,B
20348808,B,C,A,A,B,B,C,A,A,B,A,A,B,C,C,B,B,C,C,A,A,B,A,B,B,B,C,A,B,A
10347901,C,C,B,A,B,C,B,B,A,C,A,C,B,B,C,C,A,C,A,A,A,A,B,A,B,C,C,C,B,A
10593082,A,B,C,A,C,C,A,A,A,B,C,B,B,C,C,C,A,C,C,A,A,B,C,C,B,A,A,A,A,A
10501214,B,A,C,C,B,A,A,B,B,B,A,A,C,C,C,C,A,C,B,B,B,A,A,B,A,C,B,A,B,A
10293032,B,A,C,A,B,C,C,A,A,B,B,C,B,B,C,B,B,C,B,A,A,B,A,B,C,A,C,A,A,B
10334384,C,C,B,A,B,B,A,A,A,B,A,B,A,B,C,B,B,C,A,B,A,B,A,A,C,B,C,C,B,B
10484281,B,C,B,A,B,B,A,A,A,B,A,A,B,B,C,B,B,C,C,A,A,B,C,B,B,C,C,A,B,C
10108668,A,B,B,B,B,B,B,C,A,B,B,B,C,A,C,B,B,B,B,A,B,C,B,C,A,B,C,B,B,A
10332185,B,C,B,A,B,B,B,A,B,C,A,A,B,B,A,A,C,A,B,A,A,C,B,B,C,B,B,C,B,A
10109463,B,C,A,A,A,B,A,A,A,C,A,A,B,C,C,B,B,C,C,A,A,B,A,B,B,B,B,B,A,A
10641288,B,A,C,C,B,B,A,C,B,B,B,B,B,B,B,C,B,C,B,B,C,C,B,B,A,B,B,B,B,B
10030982,B,C,B,A,B,B,A,A,A,B,B,A,C,B,C,B,B,A,C,B,A,B,A,B,B,A,A,C,C,A
10656690,B,C,B,A,B,B,A,A,A,A,A,C,B,A,C,A,B,B,C,A,A,B,B,A,B,A,B,B,B,A
10404120,B,C,B,A,B,B,C,A,A,A,A,A,B,B,C,B,B,A,C,A,A,B,C,A,A,C,C,A,C,A
10380980,B,C,C,B,B,B,C,A,A,A,B,A,B,A,C,B,B,A,C,B,A,B,A,B,B,A,B,A,B,A
10031325,B,A,C,C,B,B,A,A,A,A,A,A,B,C,C,B,B,C,C,A,B,B,C,B,A,B,C,A,B,A
10056734,B,B,B,A,A,A,B,A,A,A,A,A,B,C,C,A,C,C,A,A,A,C,A,A,A,C,B,B,A,C
10375674,B,C,A,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,B,B,A,B,C,A,C,C,B,A,B,B
10331749,B,C,A,C,B,B,C,A,A,A,B,A,B,C,C,B,B,A,C,B,A,B,A,A,C,C,C,A,B,A
20348810,B,A,C,A,B,B,C,A,A,A,B,A,C,A,C,B,B,B,C,A,A,C,A,A,C,B,B,A,B,C
10031115,B,C,B,A,C,B,C,B,A,A,A,A,A,B,C,B,C,C,C,A,C,A,C,C,C,A,C,A,B,B
10488345,B,C,A,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,C,A,B,C,C,C,C,B,A,B,A
10381146,B,C,A,C,B,B,C,A,A,A,B,A,B,A,C,B,B,C,B,C,A,B,C,A,C,C,C,A,B,B
10096226,B,B,B,A,B,C,B,B,A,B,A,B,B,B,C,B,B,B,C,A,B,A,A,B,C,B,B,C,A,A
10030513,B,C,A,C,C,B,C,A,A,A,B,A,B,C,C,B,B,C,B,A,A,B,A,B,A,B,C,A,B,A
10058298,A,A,C,A,C,C,A,A,A,C,A,B,C,B,C,B,B,A,C,A,B,A,A,A,C,C,B,A,A,C
10338578,B,C,A,C,B,B,C,A,A,B,C,A,B,B,C,B,B,C,C,A,A,B,B,A,C,C,C,A,B,A
20348821,A,C,B,A,C,C,C,C,B,A,C,B,C,C,C,B,C,B,B,B,B,A,B,C,C,C,C,C,B,C
10101108,C,B,B,C,A,C,C,B,A,A,A,B,B,B,C,A,C,A,A,A,A,B,A,C,B,C,B,A,B,A
10381314,B,C,B,A,C,B,A,A,A,A,A,B,B,B,C,B,B,A,A,A,A,B,A,A,C,B,C,A,A,B
10422445,B,B,C,A,A,A,A,A,A,A,A,A,B,B,C,B,B,C,C,B,A,B,A,C,A,C,A,A,B,B
10305495,B,C,A,A,B,B,C,B,A,A,B,A,B,C,C,B,B,C,C,B,A,B,C,A,C,C,C,A,B,B
10488366,B,C,A,C,B,B,C,A,A,A,C,A,B,C,C,B,B,C,C,B,A,B,A,A,C,C,C,A,B,B
10078789,B,C,C,C,B,C,A,A,A,B,B,A,C,B,C,C,B,A,C,A,A,C,B,B,A,A,B,A,B,A
10112336,B,C,B,B,A,B,C,A,A,B,A,A,B,A,C,B,B,C,C,A,A,B,A,B,B,C,C,C,B,B
10014281,B,C,A,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,A,A,C,C,C,A,B,B
10177474,C,A,A,A,A,C,C,A,A,C,B,A,A,B,C,A,A,A,C,B,A,A,A,B,B,C,B,B,B,C
10233026,B,C,B,C,B,B,C,B,A,B,B,B,A,C,C,B,B,C,A,A,C,B,C,A,C,C,C,C,B,B
10100538,B,A,C,C,A,B,C,A,A,A,A,A,B,C,C,B,B,C,B,A,A,B,A,A,C,C,C,B,B,B
10058659,C,C,A,C,B,C,C,A,A,C,A,B,C,B,C,B,B,C,A,A,B,B,B,A,C,C,B,C,B,A
10122346,B,C,A,C,C,B,C,C,A,A,B,C,A,C,C,B,B,C,B,C,A,B,C,A,C,A,C,C,B,B
10465192,C,A,C,C,B,A,A,B,A,B,A,A,B,A,C,B,A,B,C,C,B,B,A,B,C,A,C,B,B,C
10290923,B,C,C,C,B,B,C,A,A,A,C,A,B,C,C,B,B,B,C,C,C,B,A,A,C,C,A,A,B,C
10332768,A,C,B,C,B,C,C,A,A,A,B,A,B,A,C,B,B,C,B,A,A,B,A,A,A,C,A,A,A,A
10177473,C,C,A,A,C,B,A,B,A,C,C,A,A,C,C,B,B,C,C,A,A,B,A,B,A,A,A,C,A,A
10100024,A,C,A,A,B,C,A,B,A,C,A,B,A,A,C,B,B,A,B,A,A,B,B,A,C,C,B,C,B,B
10245012,C,C,A,A,B,B,C,A,A,B,A,A,B,C,C,B,B,C,C,B,B,B,C,B,C,B,A,C,B,C
10031787,B,C,A,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,A,A,C,C,C,A,B,B
10607998,B,C,A,C,B,B,C,A,A,A,B,A,A,C,C,B,B,A,B,B,A,B,B,A,B,C,A,B,A,A
10330540,B,C,C,B,A,C,A,A,A,B,A,B,B,B,C,A,B,A,B,C,A,B,C,A,C,C,C,C,B,A
10079719,B,A,A,B,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,C,A,C,C,C,A,B,B
10360562,B,C,B,C,B,B,A,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,C,B,C,C,C,A,A,B
10177475,A,B,B,A,A,A,C,C,B,B,A,A,B,A,C,A,A,A,C,B,A,C,C,A,C,B,C,A,B,A
10520651,B,B,B,A,C,C,B,A,A,C,A,C,C,B,C,B,B,B,B,C,A,A,A,C,B,C,C,C,A,A
10139870,B,A,A,A,B,B,C,A,A,B,B,A,B,C,C,B,B,C,C,A,A,B,A,A,B,C,B,C,B,B
10332383,C,B,C,C,C,C,B,A,A,A,A,C,C,C,A,C,C,B,B,B,B,C,A,C,C,A,A,C,A,A
10177477,B,C,C,A,C,B,A,A,A,B,B,A,A,A,B,B,A,A,B,A,C,B,A,B,B,C,A,B,A,B
10484338,B,A,B,A,C,B,A,B,A,A,B,A,B,C,C,B,B,C,C,A,A,B,A,A,B,A,A,A,A,A
10388718,B,C,B,A,B,B,C,A,A,A,A,A,B,C,C,C,B,A,C,A,A,B,A,A,C,C,C,A,B,B
10030146,B,C,A,C,B,B,B,A,A,A,B,A,B,A,C,B,C,C,C,B,C,B,C,A,C,C,C,A,B,B
10103433,B,C,A,C,B,B,B,A,A,A,C,A,B,C,C,C,B,C,C,B,A,B,B,A,C,C,C,A,A,A
10129314,B,C,A,C,B,C,C,A,B,A,B,A,B,C,A,B,A,A,C,B,C,B,A,A,A,C,C,A,B,B
10096829,B,C,C,C,B,B,B,A,B,A,B,A,B,C,C,B,C,B,B,A,C,B,C,A,C,A,C,A,B,A
20257826,A,C,C,B,B,B,C,B,A,B,A,B,A,B,C,B,B,A,B,A,A,B,B,B,B,C,B,C,B,C
10045726,C,C,B,C,B,B,C,C,A,C,C,B,C,B,C,B,B,A,C,B,A,C,A,C,C,C,A,C,B,A
10610977,B,C,A,C,B,B,A,A,A,A,A,A,B,A,C,B,B,B,C,A,A,B,A,B,C,B,C,A,B,A
10311158,B,C,A,C,B,B,B,A,A,A,B,A,B,C,C,B,B,C,C,B,C,B,C,A,C,C,A,A,B,B
10367063,B,B,A,C,A,B,C,A,B,A,B,A,B,A,C,B,B,B,C,B,C,A,B,A,A,C,B,A,B,B
10391458,B,B,A,C,A,B,B,A,B,A,B,A,B,C,C,B,B,B,C,B,B,A,C,A,C,C,A,B,B,B
10466307,A,C,C,B,C,A,B,C,A,A,B,C,C,C,C,B,A,C,A,B,B,A,C,B,C,B,C,C,B,C
10031526,B,A,A,A,B,B,C,A,A,A,B,A,B,A,C,B,B,C,C,A,A,B,A,B,C,B,C,A,B,B
10030916,B,A,A,C,B,B,C,A,A,A,B,A,B,A,C,B,B,C,C,A,A,B,C,B,C,B,C,A,B,B
10039419,B,C,A,C,B,B,B,B,A,A,B,A,B,A,C,B,B,C,C,B,C,B,C,A,C,C,C,A,B,B
10237973,B,C,A,C,C,B,B,A,A,A,B,A,B,B,C,B,B,C,C,A,C,C,B,C,A,A,C,C,C,A
20199198,B,C,B,B,B,B,B,C,B,B,C,B,C,B,C,C,B,C,B,C,C,C,B,B,C,C,C,C,C,C
10038714,B,A,A,C,B,A,B,A,A,A,B,A,B,C,C,B,A,A,C,A,A,B,A,B,B,C,C,B,A,A
10367640,A,C,A,B,B,B,B,A,A,A,A,A,B,A,C,B,B,C,B,A,C,B,B,A,C,C,C,A,A,A
10367725,B,C,A,A,A,C,B,B,A,B,B,A,B,C,C,B,B,A,A,A,A,B,C,C,A,B,A,C,B,A
10106069,B,C,C,C,B,B,B,A,B,A,B,A,B,A,C,C,C,B,B,C,A,B,B,C,B,C,C,A,B,B
10102843,B,A,A,C,B,A,C,A,A,A,C,A,B,C,C,A,B,C,C,B,A,B,A,A,C,C,B,C,B,A
10334767,A,A,A,A,A,A,A,A,A,B,A,B,B,B,C,B,B,A,B,A,C,A,B,B,B,C,B,A,B,C
10058378,B,C,B,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,A,C,B,A,B,C,C,B,A,B,B
10649424,B,C,A,C,B,B,B,A,A,A,B,A,B,B,C,B,B,A,C,A,A,B,A,B,B,B,B,B,A,A
10097249,B,C,C,B,B,B,C,A,A,A,B,A,B,A,C,B,B,C,C,A,A,B,C,A,A,A,C,C,B,A
10199028,A,A,A,A,A,B,A,A,A,B,A,B,B,B,C,B,A,B,C,A,A,B,A,A,C,A,A,B,C,B
20378104,B,C,C,C,B,B,C,B,A,A,C,B,B,C,C,C,B,A,C,A,A,B,C,B,C,A,C,A,B,C
10466962,B,C,A,A,B,B,C,A,A,B,B,B,B,B,A,B,B,B,B,A,C,B,B,B,B,C,B,C,B,A
10611323,B,C,A,C,B,B,B,A,A,A,B,A,B,B,C,B,B,C,C,A,C,B,A,B,C,C,C,C,B,B
10130939,C,B,A,B,A,A,C,A,C,B,B,C,B,A,C,A,A,B,B,A,B,B,C,C,C,C,B,C,B,C
10610792,B,C,A,C,B,B,C,A,A,A,A,A,B,B,C,B,B,C,C,C,A,B,A,A,A,C,B,A,B,B
10331847,B,C,A,C,B,A,C,A,A,B,B,B,A,C,C,B,B,B,C,A,A,B,A,A,C,A,C,C,A,A
10098765,A,B,B,B,B,A,B,B,A,A,B,B,B,C,C,B,A,B,C,C,B,B,B,B,B,A,C,C,B,C
10021247,A,B,C,C,C,C,B,A,B,A,C,B,B,C,A,A,C,C,A,C,A,A,B,C,B,B,B,B,C,C
10462387,B,A,A,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,C,A,C,C,C,A,B,B
10104340,A,A,B,B,B,B,A,B,A,C,B,A,C,A,C,B,A,B,B,A,B,A,B,B,C,C,C,B,A,B
10367570,A,A,A,A,A,C,A,A,A,B,A,A,A,A,A,A,B,A,C,B,A,C,A,C,A,A,A,A,A,A
10354052,C,C,A,B,A,B,C,B,A,A,C,B,B,C,C,B,C,B,A,A,A,B,A,A,A,C,B,A,B,C
10609700,A,B,A,A,A,C,B,A,A,C,A,B,B,C,C,A,A,B,C,B,A,B,A,B,B,A,A,B,C,B
10109516,B,B,C,C,B,C,B,B,A,C,A,A,B,B,C,B,B,B,C,B,A,B,C,B,C,B,C,A,B,C
10409895,B,A,A,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,C,A,B,C,C,C,B,B
10079177,B,C,A,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,C,A,C,C,C,A,B,B
10361119,B,C,A,C,B,B,C,A,A,A,C,A,B,A,C,B,B,C,C,A,A,B,C,A,C,C,C,A,B,B
10629294,B,A,A,C,A,B,B,A,A,B,C,B,B,A,C,B,B,B,C,A,B,B,B,C,A,B,A,A,B,B
10367030,B,C,A,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,C,A,B,A,B,C,C,A,A,B,B
10350709,B,C,B,C,A,A,B,A,A,A,A,B,B,B,C,A,A,A,A,B,A,B,B,C,C,B,B,B,B,C
10278729,B,C,A,C,B,B,C,A,A,A,B,A,B,C,C,B,B,A,C,B,A,B,A,A,C,C,C,A,B,A
10407216,C,B,B,C,B,C,A,A,A,C,B,C,B,C,C,A,B,A,B,B,A,A,A,C,C,B,C,C,B,B
10101119,B,A,C,B,B,B,B,A,A,B,B,A,B,A,C,B,C,C,B,C,A,B,B,C,C,B,B,C,C,C
10375738,B,C,A,C,B,B,A,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,C,A,C,C,C,A,B,A
10629002,B,B,C,C,B,A,B,A,A,C,B,B,B,C,C,B,C,B,A,A,A,B,B,C,A,A,C,A,B,C
10522273,B,C,A,C,B,B,C,A,A,A,B,A,B,A,C,B,B,C,C,B,A,B,C,A,C,B,B,C,B,B
10350717,B,A,B,A,B,A,A,A,A,C,A,C,C,A,C,C,A,C,A,A,A,B,C,A,B,C,B,C,B,A
10629216,B,A,C,C,B,B,A,A,A,A,A,A,B,A,C,B,B,A,C,B,A,B,A,A,C,C,C,A,B,A
10343316,B,B,B,B,B,B,C,A,A,A,A,A,B,C,C,B,C,B,C,A,A,B,A,A,B,A,B,A,B,B
10120524,A,C,A,B,B,A,A,A,A,A,B,B,B,A,C,C,B,B,C,C,A,B,A,B,A,C,C,C,B,C
