NIE,G1-LEG1,G1-LEG2,G1-LEG3,G1-LEG4,G1-LEG5,G1-LEG6,G2-LEG7,G2-LEG8,G2-LEG9,G2-LEG10,G2-LEG11,G2-LEG12,G3-LEG13,G3-LEG14,G3-LEG15,G3-LEG16,G3-LEG17,G3-LEG18
10740719,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0
10517099,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0
10740776,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
10598615,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
10482537,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
10478262,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1
10426153,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1
10675757,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
20341002,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0
10061167,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
10426140,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
10426154,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
10220157,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1
10475891,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0
10503390,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1
10138792,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
10495035,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1
10628885,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10628866,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
10628894,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
10718664,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10721769,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1
10628911,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10491057,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0
10404867,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1
10582176,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10479900,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1
10672540,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10509410,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
10628839,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10723815,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10450931,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
10450963,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10331424,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10646281,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1
10333493,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1
10450966,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10679758,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
20242172,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1
10317809,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10383374,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1
10371511,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0
10621261,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
10215990,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1
10372125,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10468764,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0
10372108,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0
10372119,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1
10731048,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1
10740738,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0
10727720,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
10359295,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1
10638817,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
10359391,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1
10359413,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1
10821973,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
10821990,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
10822001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
10821983,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
10216112,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
10648546,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0
10817969,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0
10648541,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
10790549,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0
10790542,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1
10215993,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
10790562,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
10454298,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,0
10452698,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0
10235963,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1
10695899,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1
10673426,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0
10779045,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1
10395412,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1
10646295,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1
10357561,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1
10458846,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
10778438,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0
10773611,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
10774582,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1
10357657,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0
10357702,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
10778142,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
10339460,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10458829,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10729075,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
10464829,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1
10364914,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
10357799,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
10416410,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1
10364940,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
10462077,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0
10491579,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1
10365004,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0
10694237,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
10365031,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
10773747,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1
10357911,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
10006792,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
10358209,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10773821,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
10778499,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1
10778162,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
10365076,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1
10359113,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1
10661734,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10835369,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1
10365123,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
10359209,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
10779341,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1
10365140,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
10466796,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1
10359250,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0
10359337,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1
10779362,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1
10365224,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
10596914,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0
10365290,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1
10365355,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10773862,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
10365404,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0
10104531,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
10405650,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1
10371894,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0
10774048,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1
10774153,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1
10667854,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1
10617609,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0
10359510,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1
10467180,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
10359571,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
10359597,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1
10774221,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1
10371827,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0
10778564,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0
10365457,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
10638947,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1
10365483,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0
10806489,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
10778638,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1
10365529,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1
10181445,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
10666831,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
10648538,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1
10646689,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0
10646675,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1
10648527,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
10611890,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
10648260,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1
10481065,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0
10323624,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,0
10462052,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1
10646671,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1
10470213,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1
10646241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10406744,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1
10483558,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
10483607,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
10483529,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
10406747,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
10422651,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
10724437,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0
10724398,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0
10638978,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1
10771958,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0
10473468,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1
10383635,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
10474283,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0
10473478,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
10538520,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1
10321068,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0
10494959,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
10406586,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1
10792062,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1
10453895,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1
10223953,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
10224130,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1
10492343,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1
10352708,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1
10339791,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0
10483517,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
10536313,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0
10376571,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0
10406604,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0
10639871,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1
10490553,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1
10376569,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0
10486900,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10339699,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
10609459,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1
10655242,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
10376572,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1
10406567,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
10596059,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10224022,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0
10646255,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
10509621,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
10339752,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
10454517,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1
10471954,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
10471911,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0
10098302,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1
10376581,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1
10639879,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1
10224138,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
10224136,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
10384955,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1
10596152,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0
10376583,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
10399197,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
10406519,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1
10785240,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0
10321065,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0
10475402,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
10785277,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
10224018,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1
10387324,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0
10336599,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
10782752,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0
10834745,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1
10811563,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
10618650,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1
10648247,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
10819959,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0
10819947,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0
10834063,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0
10834062,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
10834057,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
10637073,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
10741445,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1
10741415,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1
10505761,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0
10657780,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0
10639888,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1
10493593,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1
10646551,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0
10677513,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
10352695,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1
10352651,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
10458823,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
10450573,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
10223706,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1
10375196,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0
10352720,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1
10683135,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1
10352990,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0
10683133,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0
10353020,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
10406498,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0
10406525,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
10406516,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1
10406493,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
10406502,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0
10628875,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
10406507,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
10012764,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1
10723425,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
10493211,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
10721578,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0
10421545,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0
10642213,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0
10403888,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0
10623631,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1
10403899,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0
10403906,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
10825858,1,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0
10806462,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1
10667738,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0
10479535,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1
10667722,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1
10415592,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1
10136632,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0
10622862,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10415564,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
10465897,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
10408345,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0
10408621,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
10619074,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1
10408371,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0
10619110,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1
10408411,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1
10822630,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
10217309,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
10822633,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
10492108,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10618944,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0
10053825,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10122105,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0
10619093,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1
10408432,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
10628518,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1
10215865,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0
10822609,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
10675697,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0
10049871,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0
10406592,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10733610,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
10733575,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
10470409,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0
10613917,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0
10470394,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
10470349,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1
10383232,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1
10691466,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1
10383022,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0
10673488,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1
10470366,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1
10383395,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
10383090,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1
10383057,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
10625700,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
10827412,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0
10827400,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0
10827396,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0
10827392,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10383309,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
10821547,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
10817102,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
10805613,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
10805609,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
10805595,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0
10625770,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0
10833481,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10805603,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0
10415595,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1
10454815,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1
10305194,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1
10366598,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0
10375850,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1
10376004,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1
10376068,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0
10395277,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1
10470035,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
10329510,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
10329908,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10330478,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1
10330006,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0
10329594,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0
10330537,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0
10329741,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
10330446,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0
10330190,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1
10329374,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0
10672620,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0
10506536,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
10339651,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1
